provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,apc,hospital_referral_region,outpatient_services,average_estimated_submitted_charges,average_total_payments
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0203 - Level IV Nerve Injections,NY - East Long Island,46,3051.4165217,1414.016087
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0204 - Level I Nerve Injections,NY - East Long Island,141,1603.4104965,242.49609929
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0206 - Level II Nerve Injections,NY - East Long Island,35,3993.3442857,428.07971429
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0207 - Level III Nerve Injections,NY - East Long Island,827,3479.4451874,733.38812576
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,538,391.75836431,104.93148699
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,1398,1438.1120243,210.79239628
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,4585,2361.9068702,489.99877208
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0270 - Level II Echocardiogram Without Contrast,NY - East Long Island,470,6981.0255319,671.62029787
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,389,3014.5475578,300.74352185
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0369 - Level II Pulmonary Tests,NY - East Long Island,109,1621.9174312,274.56733945
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0377 - Level II Cardiac Imaging,NY - East Long Island,1063,5745.2492944,1308.1083913
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0634 - Hospital Clinic Visits,NY - East Long Island,13898,533.72701108,112.99221183
330182,nonsb,100 Port Washington Boulevard,Roslyn,NY,11576,0690 - Level I Electronic Analysis of Devices,NY - East Long Island,3810,304.77165354,40.730976378
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0015 - Level II Debridement & Destruction,NY - East Long Island,122,405.72377049,131.43877049
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0019 - Level I Excision/ Biopsy,NY - East Long Island,11,2432.8954545,434.48
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0020 - Level II Excision/ Biopsy,NY - East Long Island,107,2294.8683178,939.83588785
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0203 - Level IV Nerve Injections,NY - East Long Island,33,3181.7212121,1457.11
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0204 - Level I Nerve Injections,NY - East Long Island,63,1874.4285714,230.11619048
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0207 - Level III Nerve Injections,NY - East Long Island,441,2815.7193878,713.10941043
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,1463,808.50191388,104.24002734
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,351,892.79487179,209.85410256
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,402,2326.0498756,484.00211443
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,498,2692.9765462,325.50662651
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0369 - Level II Pulmonary Tests,NY - East Long Island,108,1020.9259259,271.07787037
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0377 - Level II Cardiac Imaging,NY - East Long Island,349,6383.9114613,1294.6639255
330185,nonsb,75 North Country Road,Port Jefferson,NY,11777,0634 - Hospital Clinic Visits,NY - East Long Island,1728,338.38625579,109.48660301
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0015 - Level II Debridement & Destruction,NY - East Long Island,106,401.6509434,161.80792453
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0020 - Level II Excision/ Biopsy,NY - East Long Island,11,2914.8218182,958.45
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0203 - Level IV Nerve Injections,NY - East Long Island,23,1600.9617391,1519.2582609
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0207 - Level III Nerve Injections,NY - East Long Island,11,2134.4836364,779.27
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,32,793.125,100.6115625
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,86,944.73255814,219.99546512
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,91,1863.1476923,536.80351648
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,41,2169.9365854,341.65487805
330193,nonsb,45th Avenue And Parsons Boulevard,Flushing,NY,11355,0634 - Hospital Clinic Visits,NY - East Long Island,3010,514.3461794,111.47334884
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0012 - Level I Debridement & Destruction,NY - East Long Island,19,945.35789474,118.25421053
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0020 - Level II Excision/ Biopsy,NY - East Long Island,19,8033.2221053,961.76263158
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0074 - Level IV Endoscopy Upper Airway,NY - East Long Island,44,16999.578864,2288.7415909
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,207,2419.9038164,176.77874396
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,660,2751.1480606,472.03678788
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0270 - Level II Echocardiogram Without Contrast,NY - East Long Island,42,6108.6516667,604.24761905
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,97,4219.4742268,326.30278351
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0377 - Level II Cardiac Imaging,NY - East Long Island,306,7642.255,1293.553268
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0632 - Level 2 Examinations & Related Services,NY - East Long Island,304,519.82236842,119.68006579
330195,nonsb,270 - 05 76th Avenue,New Hyde Park,NY,11040,0634 - Hospital Clinic Visits,NY - East Long Island,18680,747.02574304,109.86683779
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0015 - Level II Debridement & Destruction,NY - East Long Island,53,1135.7754717,157.83490566
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0020 - Level II Excision/ Biopsy,NY - East Long Island,42,7448.3985714,979.51857143
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0096 - Level II Noninvasive Physiologic Studies,NY - East Long Island,16,3222.13125,389.09
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0203 - Level IV Nerve Injections,NY - East Long Island,27,3001.5088889,1670.2766667
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0204 - Level I Nerve Injections,NY - East Long Island,94,1383.1567021,237.28531915
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0206 - Level II Nerve Injections,NY - East Long Island,11,2486.9672727,360.42272727
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0207 - Level III Nerve Injections,NY - East Long Island,678,3069.1387611,745.14019174
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,1349,795.66653076,106.91662713
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,555,819.27192793,197.38906306
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,470,1377.3113404,493.73655319
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0270 - Level II Echocardiogram Without Contrast,NY - East Long Island,48,4133.5625,677.88916667
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,202,4213.3372277,341.07891089
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0369 - Level II Pulmonary Tests,NY - East Long Island,22,1006.6963636,279.47
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0377 - Level II Cardiac Imaging,NY - East Long Island,277,5316.1075451,1333.6175451
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0634 - Hospital Clinic Visits,NY - East Long Island,7991,321.17106119,112.79268677
330198,nonsb,One Healthy Way,Oceanside,NY,11572,0690 - Level I Electronic Analysis of Devices,NY - East Long Island,1074,267.4458473,57.450307263
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0203 - Level IV Nerve Injections,NY - East Long Island,148,8688.8727027,1529.5337838
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0204 - Level I Nerve Injections,NY - East Long Island,73,2794.7069863,232.15068493
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0206 - Level II Nerve Injections,NY - East Long Island,48,1931.9889583,429.90875
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0207 - Level III Nerve Injections,NY - East Long Island,483,4975.8634783,734.93863354
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",NY - East Long Island,13,1474.2307692,265.44
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,141,395.86524823,100.8248227
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,215,1427.9534884,193.54027907
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,144,3443.2083333,477.34430556
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,337,3431.1780415,321.32317507
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0377 - Level II Cardiac Imaging,NY - East Long Island,55,8908.2363636,1310.1985455
330246,nonsb,200 Belle Terre Road,Port Jefferson,NY,11777,0634 - Hospital Clinic Visits,NY - East Long Island,1231,262.71649066,109.33476848
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0015 - Level II Debridement & Destruction,NY - East Long Island,38,563.5,158.81710526
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0020 - Level II Excision/ Biopsy,NY - East Long Island,13,8359.6346154,975.30692308
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0207 - Level III Nerve Injections,NY - East Long Island,208,4433.0832692,760.60557692
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,330,386.48787879,104.74675758
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,277,1318.1588448,211.72725632
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,217,2371.1474654,487.57419355
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,303,4341.7557756,333.27990099
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0369 - Level II Pulmonary Tests,NY - East Long Island,38,1258.1315789,279.57263158
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0377 - Level II Cardiac Imaging,NY - East Long Island,119,10784.10084,1307.5943697
330259,nonsb,1000 North Village Avenue,Rockville Centre,NY,11570,0634 - Hospital Clinic Visits,NY - East Long Island,2448,240.25,112.76068627
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0020 - Level II Excision/ Biopsy,NY - East Long Island,15,7814.092,948.68
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0203 - Level IV Nerve Injections,NY - East Long Island,87,7491.5474713,1609.6085057
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0204 - Level I Nerve Injections,NY - East Long Island,31,4396.1935484,230.68096774
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0207 - Level III Nerve Injections,NY - East Long Island,832,8416.6045673,713.55991587
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,796,390.72738693,103.08516332
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,420,1368.8690476,197.69404762
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,224,3435.5357143,469.57566964
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0270 - Level II Echocardiogram Without Contrast,NY - East Long Island,27,7594.6296296,685.81592593
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,300,3435.6033333,332.6784
330286,nonsb,1000 Montauk Highway,West Islip,NY,11795,0634 - Hospital Clinic Visits,NY - East Long Island,298,215.80872483,110.5092953
330331,nonsb,888 Old Country Road,Plainview,NY,11803,0012 - Level I Debridement & Destruction,NY - East Long Island,52,218.34615385,96.113653846
330331,nonsb,888 Old Country Road,Plainview,NY,11803,0015 - Level II Debridement & Destruction,NY - East Long Island,1268,576.48501577,156.13679022
330331,nonsb,888 Old Country Road,Plainview,NY,11803,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,149,1893.7583893,198.22214765
330331,nonsb,888 Old Country Road,Plainview,NY,11803,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,67,3325.3968657,493.61179104
330331,nonsb,888 Old Country Road,Plainview,NY,11803,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,80,4329.416375,284.985
330331,nonsb,888 Old Country Road,Plainview,NY,11803,0634 - Hospital Clinic Visits,NY - East Long Island,3108,867.74293115,112.76828507
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0012 - Level I Debridement & Destruction,NY - East Long Island,20,364.0,116.21
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0015 - Level II Debridement & Destruction,NY - East Long Island,456,445.59302632,166.37868421
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0020 - Level II Excision/ Biopsy,NY - East Long Island,12,5808.9783333,975.28
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,130,1758.4153846,212.84923077
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,74,2387.3862162,498.8
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,89,4360.635618,330.10685393
330332,nonsb,4295 Hempstead Turnpike,Bethpage,NY,11714,0634 - Hospital Clinic Visits,NY - East Long Island,1686,280.14700474,112.68464413
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0012 - Level I Debridement & Destruction,NY - East Long Island,60,523.45133333,103.39466667
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0015 - Level II Debridement & Destruction,NY - East Long Island,514,680.83466926,156.29391051
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0020 - Level II Excision/ Biopsy,NY - East Long Island,23,3469.9491304,929.71
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0096 - Level II Noninvasive Physiologic Studies,NY - East Long Island,26,772.16269231,370.91
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0204 - Level I Nerve Injections,NY - East Long Island,34,1840.5176471,234.11147059
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0265 - Level I Diagnostic and Screening Ultrasound,NY - East Long Island,607,660.93041186,97.291120264
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0267 - Level III Diagnostic and Screening Ultrasound,NY - East Long Island,425,1565.5136,201.06609412
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0269 - Level I Echocardiogram Without Contrast,NY - East Long Island,183,897.65224044,458.04147541
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0270 - Level II Echocardiogram Without Contrast,NY - East Long Island,17,2367.2329412,629.47764706
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - East Long Island,1155,4357.8834286,320.40438095
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0369 - Level II Pulmonary Tests,NY - East Long Island,26,634.76615385,263.15346154
330340,nonsb,240 Meeting House Lane,Southampton,NY,11968,0634 - Hospital Clinic Visits,NY - East Long Island,1768,352.64938914,109.40911765
